time,open,high,low,close,volume,return
2017-03-28 07:00:00,724.37,725.0,718.66,719.26,186623970,-0.005887881468376821
2017-03-29 07:00:00,719.08,721.92,718.37,720.47,172783250,0.0016822845702528788
2017-03-30 07:00:00,721.87,725.91,721.87,723.86,180388070,0.004705261842963493
2017-03-31 07:00:00,723.86,726.67,722.31,722.31,181949340,-0.002141298041057782
2017-04-03 07:00:00,723.02,724.37,721.58,722.38,177623170,9.69112984730014e-05
2017-04-04 07:00:00,723.7,724.36,722.8,724.14,187134630,0.0024363908192364114
2017-04-05 07:00:00,724.89,726.03,722.49,723.22,196707340,-0.0012704725605545697
2017-04-07 07:00:00,721.85,727.95,720.28,727.95,189771920,0.006540195237963564
2017-04-10 07:00:00,728.71,730.9,727.77,729.87,144425190,0.00263754378734804
2017-04-11 07:00:00,730.15,732.24,730.15,731.33,197010310,0.002000356227821465
2017-04-12 07:00:00,731.62,732.87,724.48,725.58,213521570,-0.007862387704593021
2017-04-13 07:00:00,725.54,727.34,723.88,724.35,168105900,-0.001695195567683827
2017-04-14 07:00:00,722.47,722.96,714.13,718.45,183224860,-0.008145233657762097
2017-04-17 07:00:00,718.93,721.78,710.83,710.83,154510130,-0.010606166051917332
2017-04-18 07:00:00,708.64,714.93,707.92,714.93,156906940,0.005767905124994588
2017-04-19 07:00:00,714.87,716.77,714.02,716.77,142094700,0.0025736785419552266
2017-04-20 07:00:00,716.76,716.76,712.66,712.66,125260980,-0.0057340569499281235
2017-04-21 07:00:00,712.77,715.08,711.08,712.41,132811530,-0.0003507984171975398
2017-04-24 07:00:00,711.6,712.77,709.39,709.39,129826020,-0.004239131960528275
2017-04-25 07:00:00,709.0,709.81,706.04,707.58,117943390,-0.002551487898053151
2017-04-26 07:00:00,706.36,710.04,706.32,710.04,134367260,0.003476638683964861
2017-04-27 07:00:00,711.74,716.53,711.38,716.53,163516320,0.009140330122246576
2017-04-28 07:00:00,715.9,718.54,713.83,717.73,175317340,0.0016747379732879875
2017-05-03 07:00:00,718.7,719.54,716.89,719.54,169302120,0.002521839689019423
2017-05-04 07:00:00,717.98,723.22,717.98,722.02,199862840,0.0034466464685771747
2017-05-05 07:00:00,720.39,721.65,719.86,720.0,179559890,-0.002797706434724767
2017-05-08 07:00:00,720.61,720.61,717.98,718.86,200765930,-0.00158333333333327
2017-05-09 07:00:00,717.55,722.11,716.95,722.11,208726890,0.004521047213643881
2017-05-10 07:00:00,721.94,727.52,721.81,724.31,207031480,0.0030466272451563636
2017-05-11 07:00:00,724.84,726.82,723.39,724.99,184492830,0.0009388245364554404
2017-05-12 07:00:00,724.63,726.4,724.41,725.37,175822670,0.0005241451606228242
2017-05-15 07:00:00,725.25,726.19,723.18,725.35,225204780,-2.7572135599784886e-05
2017-05-16 07:00:00,725.84,727.86,725.03,725.03,283939360,-0.00044116633349422507
2017-05-17 07:00:00,724.01,728.01,722.81,727.2,198308760,0.0029929796008441034
2017-05-18 07:00:00,723.8,729.0,723.8,726.99,207715300,-0.00028877887788780754
2017-05-19 07:00:00,727.61,733.82,726.79,733.82,206013150,0.0093949022682569
2017-05-22 07:00:00,738.63,746.87,738.63,744.1,239413730,0.014008885012673389
2017-05-23 07:00:00,744.32,746.18,740.28,740.93,259818180,-0.004260180083322185
2017-05-24 07:00:00,739.91,744.27,737.3,742.74,199021090,0.002442875845221515
2017-05-25 07:00:00,744.24,746.48,740.89,741.91,192545970,-0.0011174839109244772
2017-05-26 07:00:00,741.4,743.46,740.6,743.41,182563920,0.002021808575164208
2017-05-29 07:00:00,746.08,748.06,745.31,746.25,238391340,0.0038202337875465897
2017-05-30 07:00:00,747.07,747.43,738.21,738.21,243929050,-0.010773869346733633
2017-05-31 07:00:00,738.91,741.93,735.39,737.82,186925620,-0.000528304953874903
2017-06-01 07:00:00,739.45,742.23,738.71,741.8,136773790,0.005394269605052626
2017-06-02 07:00:00,741.48,742.11,736.09,738.81,158389700,-0.004030736047452188
2017-06-05 07:00:00,739.13,745.14,738.35,743.49,157936290,0.006334510902667789
2017-06-06 07:00:00,743.99,751.31,743.99,751.31,170947990,0.010517962581877205
2017-06-07 07:00:00,752.75,754.92,751.65,753.46,192345690,0.0028616682860604925
2017-06-08 07:00:00,751.7,751.96,748.91,750.13,177252320,-0.004419610861890577
2017-06-09 07:00:00,749.46,752.01,749.04,749.72,170501090,-0.000546571927532491
2017-06-12 07:00:00,751.33,753.41,749.0,751.09,168761640,0.0018273488769140478
2017-06-13 07:00:00,752.35,756.89,750.1,756.89,161472560,0.007722110532692339
2017-06-14 07:00:00,758.26,761.7,756.82,760.77,171867720,0.005126240272694815
2017-06-15 07:00:00,760.38,762.98,758.17,760.57,167145290,-0.0002628915440934243
2017-06-16 07:00:00,761.75,762.43,759.98,761.24,197513460,0.0008809182586744235
2017-06-19 07:00:00,763.75,766.83,762.33,766.83,178804100,0.007343282013556829
2017-06-20 07:00:00,767.59,768.29,764.42,767.99,174082870,0.0015127212028740455
2017-06-21 07:00:00,765.71,767.83,758.9,767.41,192993090,-0.0007552181669032709
2017-06-22 07:00:00,768.41,769.99,766.3,766.3,195187930,-0.0014464236848621415
2017-06-23 07:00:00,765.66,769.01,763.64,769.01,212981550,0.0035364739658096944
2017-06-26 07:00:00,770.5,773.14,769.73,772.52,212474720,0.004564309956957668
2017-06-27 07:00:00,773.15,773.4,767.19,767.51,217431160,-0.00648526898979962
2017-06-28 07:00:00,766.82,769.04,762.78,769.04,183664140,0.0019934593686075086
2017-06-29 07:00:00,771.26,773.08,769.89,771.75,198168950,0.00352387392073239
2017-06-30 07:00:00,773.46,776.5,773.46,776.47,174259020,0.006115970197602794
2017-07-03 07:00:00,776.84,780.01,775.53,778.88,184646110,0.0031037902301440656
2017-07-04 07:00:00,779.15,779.15,772.9,775.54,210154270,-0.004288208709942509
2017-07-05 07:00:00,775.85,778.32,773.81,778.32,202611490,0.003584599118034104
2017-07-06 07:00:00,780.5,782.77,779.99,782.65,217291680,0.005563264467057127
2017-07-07 07:00:00,782.65,783.81,775.73,775.73,237199480,-0.008841755574011345
2017-07-10 07:00:00,775.85,775.85,764.43,766.56,207350440,-0.011821123328993433
2017-07-11 07:00:00,766.44,769.36,761.57,769.36,198964720,0.00365268211229397
2017-07-12 07:00:00,772.6,775.08,769.83,774.17,163777890,0.006251949672454904
2017-07-13 07:00:00,777.12,778.3,773.85,778.3,183216330,0.005334745598511992
2017-07-14 07:00:00,779.72,780.65,776.88,777.6,189794180,-0.0008993961197480971
2017-07-17 07:00:00,777.7,778.3,766.47,768.91,225823120,-0.011175411522633794
2017-07-18 07:00:00,766.88,770.37,762.68,767.49,201070890,-0.0018467701031329442
2017-07-19 07:00:00,771.33,774.12,770.18,771.3,205221170,0.0049642340616815606
2017-07-20 07:00:00,768.56,768.56,763.55,768.41,172385410,-0.003746920783093466
2017-07-21 07:00:00,768.9,770.43,761.86,761.86,162474290,-0.008524095209588523
2017-07-24 07:00:00,759.97,761.64,753.82,759.74,146939630,-0.002782663481479597
2017-07-25 07:00:00,757.43,767.27,757.35,767.27,139582860,0.009911285439755613
2017-07-26 07:00:00,769.35,773.88,764.92,773.88,188632680,0.008614959531846766
2017-07-27 07:00:00,773.21,774.97,770.3,771.5,191436360,-0.0030754122086111835
2017-07-28 07:00:00,771.21,777.09,770.82,777.09,177186920,0.007245625405055023
2017-07-31 07:00:00,777.54,783.58,776.72,783.55,258874940,0.008313065410698872
2017-08-01 07:00:00,784.44,787.68,784.15,786.81,201082610,0.0041605513368643265
2017-08-02 07:00:00,783.45,788.97,779.81,786.23,194673150,-0.00073715382366768
2017-08-03 07:00:00,786.19,790.82,786.19,788.49,195378820,0.0028744769342303744
2017-08-04 07:00:00,789.46,790.12,786.09,788.68,189688130,0.00024096691143826732
2017-08-07 07:00:00,789.41,796.09,788.66,792.98,210236060,0.005452147892681447
2017-08-08 07:00:00,795.8,796.62,789.84,791.57,213526640,-0.0017781028525308828
2017-08-09 07:00:00,789.15,789.15,773.66,773.66,292795000,-0.0226259206387307
2017-08-10 07:00:00,769.58,776.77,769.58,773.43,178275390,-0.0002972882144611777
2017-08-11 07:00:00,771.86,774.31,769.14,772.08,156752670,-0.00174547147123838
2017-08-14 07:00:00,770.65,776.42,770.65,776.17,159668260,0.005297378509998785
2017-08-15 07:00:00,776.64,776.83,770.09,771.06,145550720,-0.00658360926085777
2017-08-16 07:00:00,771.1,773.57,766.8,773.57,156131920,0.0032552589941121646
2017-08-17 07:00:00,773.48,774.47,767.59,767.59,220817310,-0.007730392853911083
2017-08-18 07:00:00,762.82,770.79,762.46,768.97,162337400,0.0017978347815890139
2017-08-21 07:00:00,767.42,769.71,765.95,768.79,152284410,-0.00023407935290076232
2017-08-22 07:00:00,768.2,768.44,760.3,761.26,145570650,-0.009794612312855278
2017-08-23 07:00:00,762.42,765.98,759.01,765.98,152531930,0.00620024695898902
2017-08-24 07:00:00,766.48,771.65,764.64,769.77,208905050,0.004947909867098366
2017-08-25 07:00:00,769.07,771.63,768.57,771.63,218265430,0.002416306169375382
2017-08-28 07:00:00,771.81,777.26,770.51,777.26,240572610,0.007296243018026782
2017-08-29 07:00:00,773.91,777.11,773.87,774.03,255981300,-0.004155623600854308
2017-08-30 07:00:00,774.31,778.65,773.85,778.65,193496470,0.0059687609007403886
2017-08-31 07:00:00,779.19,785.78,778.19,782.76,191640520,0.005278366403390411
2017-09-01 07:00:00,784.42,789.19,784.18,788.73,137914410,0.007626858807297188
2017-09-05 07:00:00,790.26,794.46,787.8,792.31,153091050,0.004538942350360564
2017-09-06 07:00:00,792.16,793.82,788.89,793.55,144147770,0.0015650439853087672
2017-09-07 07:00:00,793.61,798.58,792.77,796.72,143540810,0.003994707327830804
2017-09-08 07:00:00,797.98,802.9,797.82,801.2,122071810,0.0056230545235465
2017-09-11 07:00:00,801.21,805.44,797.47,797.47,138929970,-0.004655516724912601
2017-09-12 07:00:00,795.53,801.01,794.88,799.94,133449030,0.0030972951960575035
2017-09-13 07:00:00,802.85,804.38,799.94,802.78,139692830,0.003550266269970237
2017-09-14 07:00:00,803.34,807.29,803.23,806.32,139352800,0.004409676374598437
2017-09-15 07:00:00,803.35,805.82,802.08,805.82,142760690,-0.0006201012005159212
2017-09-18 07:00:00,808.51,809.39,805.37,807.87,167579320,0.0025439924548906756
2017-09-19 07:00:00,807.41,810.13,805.87,805.93,160487610,-0.0024013764590837816
2017-09-20 07:00:00,806.88,807.51,803.33,805.86,137443940,-8.685617857617789e-05
2017-09-21 07:00:00,805.29,806.52,802.6,803.93,130767410,-0.0023949569404115856
2017-09-22 07:00:00,805.15,808.16,803.94,807.13,150381610,0.0039804460587364865
2017-09-25 07:00:00,806.9,807.64,802.23,805.58,126085700,-0.0019203845724975466
2017-09-26 07:00:00,806.4,806.84,801.66,805.35,155559280,-0.00028550857767073445
2017-09-27 07:00:00,803.32,805.04,801.74,803.77,142029330,-0.001961879927981691
2017-09-28 07:00:00,803.1,810.35,803.1,804.82,161949260,0.001306343854585279
2017-09-29 07:00:00,805.07,808.77,804.42,804.42,124224690,-0.0004970055416119168
2017-10-02 07:00:00,805.29,808.09,801.7,802.23,101196300,-0.002722458417244611
2017-10-03 07:00:00,803.98,804.39,795.05,798.0,148218410,-0.005272802064245963
2017-10-04 07:00:00,797.39,805.66,797.0,805.66,109372380,0.009598997493734274
2017-10-05 07:00:00,806.56,810.54,805.22,805.23,139251920,-0.0005337239033834651
2017-10-06 07:00:00,805.7,808.13,803.81,807.8,119935950,0.0031916346882256974
2017-10-09 07:00:00,809.61,810.75,806.78,808.96,129146140,0.0014359990096559638
2017-10-10 07:00:00,808.43,810.65,806.3,810.65,138184800,0.002089102056962
2017-10-11 07:00:00,811.2,815.11,811.2,813.95,162513710,0.004070807376796548
2017-10-12 07:00:00,814.43,818.44,813.72,815.87,136859420,0.002358867252288066
2017-10-13 07:00:00,814.6,820.95,814.2,820.95,141204400,0.006226482160148095
2017-10-16 07:00:00,821.54,823.85,819.43,819.43,149580780,-0.001851513490468526
2017-10-17 07:00:00,819.51,828.29,819.43,828.29,162264680,0.010812393981182167
2017-10-18 07:00:00,829.43,831.15,826.72,827.72,183072810,-0.0006881647732073226
2017-10-19 07:00:00,828.89,831.61,825.5,828.93,143640120,0.0014618470014013951
2017-10-20 07:00:00,827.93,833.57,826.84,826.84,175594060,-0.0025213226689828616
2017-10-23 07:00:00,826.25,827.24,818.81,820.04,194440930,-0.00822408204731273
2017-10-24 07:00:00,818.08,825.24,814.92,825.24,141570200,0.006341154090044432
2017-10-25 07:00:00,826.08,830.69,822.83,830.69,120610410,0.00660413940187099
2017-10-26 07:00:00,829.94,834.67,823.92,830.11,166974910,-0.0006982147371462633
2017-10-27 07:00:00,829.15,840.37,828.45,840.37,125941130,0.012359807736324058
2017-10-30 07:00:00,842.92,849.3,842.92,845.2,162129150,0.005747468377024445
2017-10-31 07:00:00,844.27,845.93,837.28,837.28,159926430,-0.009370563180312486
2017-11-01 07:00:00,838.75,842.88,838.01,842.71,154993610,0.006485285686986586
2017-11-02 07:00:00,842.19,849.53,833.09,833.09,174440020,-0.011415552206571644
2017-11-03 07:00:00,833.16,843.73,831.58,843.73,149701990,0.01277172934496873
2017-11-06 07:00:00,846.12,849.09,843.76,849.09,128405430,0.006352743176134545
2017-11-07 07:00:00,850.2,854.6,847.88,850.33,150836950,0.0014603870025557963
2017-11-08 07:00:00,853.15,863.07,852.32,859.7,147296730,0.011019251349476011
2017-11-09 07:00:00,862.38,864.2,858.16,860.4,142874820,0.0008142375247177647
2017-11-10 07:00:00,859.91,869.37,859.24,868.21,150463680,0.00907717340771752
2017-11-13 07:00:00,871.7,879.34,871.7,879.34,189223330,0.012819479158268088
2017-11-14 07:00:00,881.15,884.14,874.74,880.9,168957930,0.0017740578160891918
2017-11-15 07:00:00,877.65,884.83,876.6,882.59,162193450,0.001918492450902587
2017-11-16 07:00:00,880.17,892.8,880.17,892.8,169624640,0.011568225336792803
2017-11-17 07:00:00,893.99,898.11,886.86,890.69,168088500,-0.0023633512544801727
2017-11-20 07:00:00,890.34,903.55,889.55,903.55,145015010,0.014438244507067433
2017-11-21 07:00:00,907.51,929.89,907.51,918.3,207576000,0.01632449781417744
2017-11-22 07:00:00,921.13,932.66,918.3,932.66,181455380,0.015637591201132617
2017-11-23 07:00:00,938.31,943.15,927.0,933.7,205435150,0.0011150901721956874
2017-11-24 07:00:00,930.52,937.54,924.65,935.57,199758010,0.002002784620327658
2017-11-27 07:00:00,933.38,947.06,931.29,938.61,225989050,0.0032493560075674832
2017-11-28 07:00:00,939.1,943.45,933.59,941.21,323706840,0.002770053589882915
2017-11-29 07:00:00,943.46,952.14,940.4,952.14,206121930,0.011612711297160017
2017-11-30 07:00:00,956.17,960.11,949.93,949.93,225052010,-0.002321087235070518
2017-12-01 07:00:00,952.76,960.33,952.76,960.33,204845390,0.010948175128693727
2017-12-04 07:00:00,962.47,972.53,962.47,970.02,253286410,0.010090281465746198
2017-12-05 07:00:00,972.28,974.8,953.3,953.3,237663970,-0.017236758004989583
2017-12-06 07:00:00,950.21,950.72,932.64,947.64,225172150,-0.005937270533934669
2017-12-07 07:00:00,950.23,954.24,932.68,938.65,162853390,-0.009486724916635048
2017-12-08 07:00:00,938.41,944.75,930.29,940.16,153106250,0.001608693336174305
2017-12-11 07:00:00,930.17,936.93,917.45,917.45,170105480,-0.024155462899931868
2017-12-12 07:00:00,927.67,931.12,895.85,927.25,225246300,0.010681781023488934
2017-12-13 07:00:00,927.25,932.48,922.97,924.4,127047580,-0.0030736047452143422
2017-12-14 07:00:00,925.51,936.29,923.99,935.85,154262610,0.012386412808308211
2017-12-15 07:00:00,933.63,939.57,932.96,935.16,229584110,-0.0007372976438532186
2017-12-18 07:00:00,945.9,958.06,945.9,958.06,226365940,0.024487788185978854
2017-12-19 07:00:00,961.03,963.01,951.25,951.42,206933350,-0.006930672400475957
2017-12-20 07:00:00,945.12,958.82,945.12,953.51,174376230,0.002196716486935424
2017-12-21 07:00:00,949.45,957.56,946.06,946.06,146788730,-0.007813237407053975
2017-12-22 07:00:00,947.54,952.7,945.18,952.32,146008550,0.006616916474642354
2017-12-25 07:00:00,954.28,958.57,952.41,958.31,116082960,0.006289902553763271
2017-12-26 07:00:00,960.32,965.93,957.24,965.93,134417650,0.007951497949515218
2017-12-27 07:00:00,969.72,972.6,965.18,968.46,177748110,0.0026192374188607204
2017-12-28 07:00:00,970.63,978.65,967.73,976.72,143944680,0.008529004811762997
2017-12-29 07:00:00,978.39,990.1,976.33,984.24,180964800,0.007699238266852371
2018-01-02 07:00:00,986.05,996.18,984.34,995.77,173125210,0.011714622449809031
2018-01-03 07:00:00,999.86,1010.21,998.41,1005.67,212755670,0.009942054892194019
2018-01-04 07:00:00,1009.37,1019.75,1009.0,1019.75,235427380,0.014000616504419972
2018-01-05 07:00:00,1020.34,1020.6,1010.65,1012.65,267882440,-0.006962490806570298
2018-01-08 07:00:00,1011.36,1022.9,1004.89,1022.9,236387900,0.01012195724090259
2018-01-09 07:00:00,1027.14,1033.56,1017.86,1033.56,290482980,0.010421351060709627
2018-01-10 07:00:00,1034.64,1045.63,1033.01,1038.11,341600970,0.004402260149386494
2018-01-11 07:00:00,1037.03,1049.73,1031.13,1048.17,288550670,0.009690687884713833
2018-01-12 07:00:00,1050.17,1057.88,1046.38,1050.11,320836070,0.0018508448057088511
2018-01-15 07:00:00,1049.91,1063.47,1043.15,1063.47,256567310,0.012722476692917928
2018-01-16 07:00:00,1059.36,1065.39,1052.43,1062.96,294792490,-0.00047956218793199223
2018-01-17 07:00:00,1061.98,1064.77,1034.69,1034.69,294301610,-0.026595544517197256
2018-01-18 07:00:00,1028.76,1050.25,1020.01,1050.25,256859550,0.015038320656428406
2018-01-19 07:00:00,1054.33,1067.21,1053.37,1062.07,279706010,0.011254463223042022
2018-01-22 07:00:00,1066.86,1088.05,1066.61,1087.42,246215500,0.02386848324498403
2018-01-24 07:00:00,1066.86,1088.05,1066.61,1087.42,246215500,0.0
2018-01-25 07:00:00,1098.44,1117.08,1098.44,1104.57,445940510,0.015771275128285245
2018-01-26 07:00:00,1119.78,1123.83,1103.06,1115.64,261062660,0.010021999511122148
2018-01-29 07:00:00,1121.78,1130.1,1109.8,1109.8,263321700,-0.005234663511527127
2018-01-30 07:00:00,1099.98,1110.56,1092.44,1110.56,287489730,0.000684808073526666
2018-01-31 07:00:00,1112.23,1128.1,1104.98,1110.36,312880930,-0.00018008932430491065
2018-02-01 07:00:00,1111.74,1111.74,1090.25,1099.67,233072190,-0.009627508195540035
2018-02-02 07:00:00,1098.66,1105.04,1091.06,1105.04,172601930,0.004883283166768004
2018-02-05 07:00:00,1089.62,1090.88,1048.71,1048.71,248154720,-0.05097553029754576
2018-02-06 07:00:00,1026.08,1026.08,983.06,1011.6,364437550,-0.03538633177904282
2018-02-07 07:00:00,1040.53,1048.54,1034.13,1040.55,208749250,0.028618030842230135
2018-02-08 07:00:00,1031.46,1039.61,1023.25,1023.25,161025060,-0.01662582288212955
2018-02-09 07:00:00,991.09,1003.94,973.78,1003.94,199516810,-0.018871243586611186
2018-02-12 07:00:00,1011.64,1041.79,1011.64,1041.79,162098570,0.03770145626232635
2018-02-13 07:00:00,1053.31,1060.48,1052.86,1059.73,157958690,0.01722036110924474
2018-02-21 07:00:00,1073.33,1092.65,1070.43,1087.15,165043220,0.025874515206703697
2018-02-22 07:00:00,1080.77,1091.62,1074.27,1076.03,185011630,-0.010228579312882458
2018-02-23 07:00:00,1086.81,1102.85,1081.31,1102.85,177049320,0.024924955623913725
2018-02-26 07:00:00,1115.9,1127.57,1114.06,1114.53,221574620,0.010590742168019363
2018-02-27 07:00:00,1124.03,1124.03,1106.77,1119.61,175305260,0.0045579751105846444
2018-02-28 07:00:00,1110.3,1129.89,1109.89,1121.54,213347390,0.001723814542563984
2018-03-01 07:00:00,1118.13,1129.3,1110.92,1115.79,207156270,-0.005126879112648641
2018-03-02 07:00:00,1103.16,1121.91,1103.16,1121.21,188043270,0.00485754487851664
2018-03-05 07:00:00,1129.92,1132.69,1093.48,1093.48,252795970,-0.024732208952827794
2018-03-06 07:00:00,1106.28,1120.29,1091.67,1120.29,210241820,0.024518052456377726
2018-03-07 07:00:00,1121.99,1126.67,1103.29,1112.26,239942030,-0.007167786912317342
2018-03-08 07:00:00,1112.24,1126.35,1111.76,1124.15,186579760,0.0106899465952206
2018-03-09 07:00:00,1128.73,1135.02,1119.18,1123.41,205512360,-0.0006582751412178567
2018-03-12 07:00:00,1130.93,1134.52,1123.98,1126.29,197146780,0.002563623254199232
2018-03-13 07:00:00,1126.53,1133.31,1118.49,1133.31,208112910,0.006232852995232019
2018-03-14 07:00:00,1135.99,1142.88,1134.55,1138.09,222436340,0.004217733894521292
2018-03-15 07:00:00,1134.51,1140.74,1129.66,1138.76,207105860,0.0005887056383941935
2018-03-16 07:00:00,1144.54,1152.52,1140.56,1150.19,260196900,0.010037233482033114
2018-03-19 07:00:00,1158.16,1165.63,1155.82,1159.22,221555290,0.007850876811657193
2018-03-20 07:00:00,1154.48,1166.33,1154.48,1159.39,189756080,0.00014665033384519965
2018-03-21 07:00:00,1166.51,1172.31,1163.91,1169.36,212812970,0.00859934965800968
2018-03-22 07:00:00,1175.22,1180.44,1169.48,1172.36,215497530,0.0025655059177669415
2018-03-23 07:00:00,1154.25,1157.2,1138.53,1153.59,237107530,-0.016010440479033772
2018-03-26 07:00:00,1150.51,1176.95,1150.51,1171.22,175879690,0.015282726098527322
2018-03-27 07:00:00,1187.42,1187.42,1169.58,1171.73,201305790,0.00043544338382206504
2018-03-28 07:00:00,1168.87,1179.18,1165.71,1172.24,165131520,0.0004352538554104335
2018-03-29 07:00:00,1174.73,1176.45,1164.12,1167.03,150321430,-0.00444448235856143
2018-03-30 07:00:00,1169.29,1175.36,1158.49,1174.46,150318960,0.006366588690950525
2018-04-02 07:00:00,1180.26,1196.61,1179.73,1196.61,221037550,0.018859731280758796
2018-04-03 07:00:00,1197.0,1199.93,1185.83,1188.29,217626820,-0.006952975489089908
2018-04-04 07:00:00,1194.26,1200.71,1189.46,1191.54,194006930,0.0027350225954942964
2018-04-05 07:00:00,1197.76,1199.15,1186.75,1193.17,186567260,0.0013679775752388768
2018-04-06 07:00:00,1194.15,1202.59,1194.15,1199.96,217719530,0.005690723031923417
2018-04-09 07:00:00,1202.44,1207.45,1197.44,1204.33,222920660,0.0036417880596018026
2018-04-10 07:00:00,1207.62,1211.34,1192.22,1198.12,246566650,-0.0051563940116081675
2018-04-11 07:00:00,1201.51,1202.46,1167.11,1167.11,245785470,-0.025882215470904413
2018-04-12 07:00:00,1162.48,1173.02,1153.64,1173.02,168958120,0.005063790045497063
2018-04-13 07:00:00,1178.57,1181.52,1153.93,1157.14,156898440,-0.013537706091967694
2018-04-16 07:00:00,1156.54,1159.45,1141.81,1148.49,138666630,-0.007475327099573215
2018-04-17 07:00:00,1149.02,1156.7,1139.33,1153.28,139854490,0.004170693693458238
2018-04-18 07:00:00,1153.28,1160.32,1138.42,1138.53,152174130,-0.012789608768035476
2018-04-19 07:00:00,1137.99,1137.99,1094.63,1094.63,183841740,-0.03855849209067819
2018-04-20 07:00:00,1095.84,1119.86,1078.01,1119.86,142780270,0.023048884097822908
2018-04-23 07:00:00,1124.33,1127.24,1076.78,1076.78,194901680,-0.03846909435107959
2018-04-24 07:00:00,1064.86,1084.89,1048.68,1080.74,166004870,0.0036776314567508184
2018-04-26 07:00:00,1082.52,1082.52,1039.35,1044.86,184919930,-0.03319947443418414
2018-04-27 07:00:00,1037.36,1054.94,1031.89,1050.26,152853910,0.005168156499435472
2018-05-02 07:00:00,1053.26,1053.52,1024.75,1029.08,151711850,-0.02016643497800552
2018-05-03 07:00:00,1018.47,1027.38,1003.79,1026.46,170959320,-0.0025459633847707552
2018-05-04 07:00:00,1032.12,1037.02,1022.1,1026.8,125862200,0.0003312355084463814
2018-05-07 07:00:00,1034.64,1062.26,1028.79,1062.26,122128310,0.03453447604207249
2018-05-08 07:00:00,1061.12,1072.28,1057.24,1060.45,131146470,-0.0017039142959350828
2018-05-09 07:00:00,1058.33,1069.8,1051.79,1056.97,125896530,-0.0032816257249280723
2018-05-10 07:00:00,1058.22,1059.34,1025.75,1028.87,143626080,-0.02658542815784759
2018-05-11 07:00:00,1026.34,1044.85,1014.3,1044.85,122737900,0.015531602632013808
2018-05-14 07:00:00,1051.69,1066.98,1042.31,1066.98,112785900,0.021180073694788915
2018-05-15 07:00:00,1072.25,1084.2,1071.02,1073.5,125232780,0.006110704980411885
2018-05-16 07:00:00,1070.34,1072.46,1052.18,1054.62,121268150,-0.017587331159757857
2018-05-17 07:00:00,1055.21,1057.84,1030.64,1030.64,107387050,-0.022738047827653318
2018-05-18 07:00:00,1033.33,1040.84,1013.57,1040.54,118092350,0.009605681906388108
2018-05-21 07:00:00,1043.82,1043.82,1014.98,1014.98,104031010,-0.024564168604762848
2018-05-22 07:00:00,1006.18,1015.97,976.73,985.91,158542820,-0.028640958442530895
2018-05-23 07:00:00,974.8,995.25,965.92,988.94,126755700,0.0030733028369729354
2018-05-24 07:00:00,992.24,995.82,974.14,985.92,104772830,-0.0030537747487209277
2018-05-25 07:00:00,981.47,987.56,963.9,963.9,122933860,-0.022334469328140205
2018-05-28 07:00:00,938.86,951.34,927.47,931.75,191197120,-0.0333540823736902
2018-05-29 07:00:00,925.89,958.96,916.0,952.18,155301290,0.02192648242554318
2018-05-30 07:00:00,953.41,953.41,932.26,948.5,117512290,-0.0038648154760654307
2018-05-31 07:00:00,947.96,975.51,945.29,971.25,140721200,0.023985239852398532
2018-06-01 07:00:00,973.67,995.06,973.56,992.87,160913600,0.02225997425997428
2018-06-04 07:00:00,994.48,1013.78,992.01,1013.78,146895440,0.021060158933193573
2018-06-05 07:00:00,1013.59,1025.26,1011.59,1022.74,173096680,0.008838209473455816
2018-06-06 07:00:00,1020.97,1034.5,1012.98,1034.5,147456500,0.011498523573928887
2018-06-07 07:00:00,1038.93,1043.71,1030.79,1036.69,151829230,0.0021169647172547545
2018-06-08 07:00:00,1032.59,1039.07,1026.94,1039.01,124180340,0.0022378917516325814
2018-06-11 07:00:00,1033.55,1045.6,1029.19,1039.02,133836660,9.624546443154358e-06
2018-06-12 07:00:00,1033.55,1033.55,1005.1,1020.76,169945710,-0.017574252661161416
2018-06-13 07:00:00,1017.93,1030.53,1017.93,1030.53,94519770,0.009571299815823497
2018-06-14 07:00:00,1030.53,1033.46,1015.72,1015.72,135233070,-0.014371245863778803
2018-06-15 07:00:00,1012.71,1018.95,1006.78,1016.51,144865820,0.0007777734021185978
2018-06-18 07:00:00,1015.56,1018.98,986.88,987.34,145591940,-0.028696225319967295
2018-06-19 07:00:00,972.38,972.62,941.57,962.16,203659510,-0.025502866287196002
2018-06-20 07:00:00,957.37,980.95,955.61,980.95,119730870,0.01952897646961005
2018-06-21 07:00:00,979.57,979.57,966.28,969.4,94237830,-0.01177430042305938
2018-06-22 07:00:00,963.89,983.57,959.91,983.17,102746580,0.014204662677945068
2018-06-25 07:00:00,997.34,997.34,988.98,990.52,118181310,0.007475818017230074
2018-06-26 07:00:00,977.78,983.78,970.75,983.02,114881010,-0.00757178047894036
2018-06-27 07:00:00,981.44,984.46,968.91,968.91,126510710,-0.014353726272100298
2018-06-28 07:00:00,964.76,976.12,954.46,957.35,130318210,-0.011930932697567287
2018-06-29 07:00:00,955.64,962.93,950.48,960.78,110043130,0.003582806706011299
2018-07-02 07:00:00,955.18,960.78,932.66,947.15,142222740,-0.014186390224609213
2018-07-03 07:00:00,945.87,946.16,906.01,906.01,161389340,-0.04343556986749719
2018-07-04 07:00:00,904.34,914.99,890.83,914.99,115604640,0.009911590379797053
